TALLER_ENTRY_ID,TALLER_TITLE,TALLER_URL,MEMBER_ID,MEMBER_SCREEN_NAME,MEMBER_EMAIL,MEMBER_URL,FORMULARIO_ENTRY_ID,FORMULARIO_URL,FORMULARIO_STATUS,FORMULARIO_ENTRY_DATE,PREGUNTAS - RESPUESTAS
ENTRY-18471,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/4,MEM-149502,Ignacia Espinoza,ignacia.espinoza.demo49502@yahoo.com,http://comunidad.deficitcero.cl/u/36054,FORM-18471,http://forms.deficitcero.cl/f/435,completado,2025-06-28,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18472,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/6,MEM-132810,Paulina Muñoz,paulina.munoz.demo32810@hotmail.com,http://comunidad.deficitcero.cl/u/62542,FORM-18472,http://forms.deficitcero.cl/f/446,pendiente,2024-01-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18473,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-105901,Rosa Quijada,rosa.quijada.demo5901@gmail.com,http://comunidad.deficitcero.cl/u/97023,FORM-18473,http://forms.deficitcero.cl/f/168,completado,2025-04-26,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18474,Taller de Educación Financiera,http://deficitcero.cl/talleres/7,MEM-117172,Josefina Castillo,josefina.castillo.demo17172@gmail.com,http://comunidad.deficitcero.cl/u/64156,FORM-18474,http://forms.deficitcero.cl/f/562,completado,2025-08-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18475,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/2,MEM-106851,Walter Novoa,walter.novoa.demo6851@outlook.com,http://comunidad.deficitcero.cl/u/36173,FORM-18475,http://forms.deficitcero.cl/f/601,pendiente,2025-03-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18476,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/1,MEM-151942,Alejandro Olivares,alejandro.olivares.demo51942@hotmail.com,http://comunidad.deficitcero.cl/u/51658,FORM-18476,http://forms.deficitcero.cl/f/796,completado,2025-03-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18477,Asamblea Informativa DS49,http://deficitcero.cl/talleres/2,MEM-125189,Jeniffer Díaz,jeniffer.diaz.demo25189@gmail.com,http://comunidad.deficitcero.cl/u/80567,FORM-18477,http://forms.deficitcero.cl/f/339,completado,2025-01-20,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18478,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/4,MEM-108637,Francisca Ríos,francisca.rios.demo8637@outlook.com,http://comunidad.deficitcero.cl/u/99930,FORM-18478,http://forms.deficitcero.cl/f/876,pendiente,2024-03-20,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18479,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-100527,Thiago Palma,thiago.palma.demo527@hotmail.com,http://comunidad.deficitcero.cl/u/16298,FORM-18479,http://forms.deficitcero.cl/f/971,pendiente,2026-04-25,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18480,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/8,MEM-109991,Juan Morales,juan.morales.demo9991@outlook.com,http://comunidad.deficitcero.cl/u/81414,FORM-18480,http://forms.deficitcero.cl/f/434,pendiente,2025-11-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18481,Asamblea Informativa DS49,http://deficitcero.cl/talleres/6,MEM-112804,Daniela Gatica,daniela.gatica.demo12804@yahoo.com,http://comunidad.deficitcero.cl/u/62177,FORM-18481,http://forms.deficitcero.cl/f/381,completado,2024-12-21,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18482,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/5,MEM-116863,Rodrigo Gómez,rodrigo.gomez.demo16863@gmail.com,http://comunidad.deficitcero.cl/u/56799,FORM-18482,http://forms.deficitcero.cl/f/406,completado,2024-05-30,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18483,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/8,MEM-149825,María Escobar,maria.escobar.demo49825@gmail.com,http://comunidad.deficitcero.cl/u/83557,FORM-18483,http://forms.deficitcero.cl/f/945,completado,2025-08-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18484,Taller de Educación Financiera,http://deficitcero.cl/talleres/7,MEM-143851,Hugo Beltrán,hugo.beltran.demo43851@hotmail.com,http://comunidad.deficitcero.cl/u/27419,FORM-18484,http://forms.deficitcero.cl/f/363,completado,2024-04-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18485,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/6,MEM-126499,Camila Herrera,camila.herrera.demo26499@hotmail.com,http://comunidad.deficitcero.cl/u/72509,FORM-18485,http://forms.deficitcero.cl/f/600,completado,2025-04-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18486,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/1,MEM-121982,Jaime Álvarez,jaime.alvarez.demo21982@yahoo.com,http://comunidad.deficitcero.cl/u/23038,FORM-18486,http://forms.deficitcero.cl/f/210,completado,2024-12-08,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18487,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/5,MEM-124273,Carlos Gutiérrez,carlos.gutierrez.demo24273@gmail.com,http://comunidad.deficitcero.cl/u/24700,FORM-18487,http://forms.deficitcero.cl/f/467,completado,2026-01-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18488,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/3,MEM-126380,Trinidad Escobar,trinidad.escobar.demo26380@gmail.com,http://comunidad.deficitcero.cl/u/65515,FORM-18488,http://forms.deficitcero.cl/f/108,completado,2025-04-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18489,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/1,MEM-131075,Mauricio Flores,mauricio.flores.demo31075@gmail.com,http://comunidad.deficitcero.cl/u/34857,FORM-18489,http://forms.deficitcero.cl/f/455,completado,2024-11-21,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18490,Asamblea Informativa DS49,http://deficitcero.cl/talleres/2,MEM-108006,Michelle Martínez,michelle.martinez.demo8006@hotmail.com,http://comunidad.deficitcero.cl/u/91386,FORM-18490,http://forms.deficitcero.cl/f/992,completado,2025-06-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18491,Taller de Educación Financiera,http://deficitcero.cl/talleres/6,MEM-118770,Almendra Maldonado,almendra.maldonado.demo18770@yahoo.com,http://comunidad.deficitcero.cl/u/17081,FORM-18491,http://forms.deficitcero.cl/f/792,completado,2024-04-10,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18492,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/8,MEM-109876,Ángela Gómez,angela.gomez.demo9876@yahoo.com,http://comunidad.deficitcero.cl/u/18270,FORM-18492,http://forms.deficitcero.cl/f/300,completado,2025-12-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18493,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/3,MEM-146806,Fernanda González,fernanda.gonzalez.demo46806@gmail.com,http://comunidad.deficitcero.cl/u/57026,FORM-18493,http://forms.deficitcero.cl/f/503,completado,2025-10-13,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18494,Taller de Educación Financiera,http://deficitcero.cl/talleres/3,MEM-134490,Alexandra Escobar,alexandra.escobar.demo34490@yahoo.com,http://comunidad.deficitcero.cl/u/73689,FORM-18494,http://forms.deficitcero.cl/f/840,completado,2025-01-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18495,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-129694,Ana Henríquez,ana.henriquez.demo29694@gmail.com,http://comunidad.deficitcero.cl/u/77675,FORM-18495,http://forms.deficitcero.cl/f/156,pendiente,2025-06-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18496,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/2,MEM-124633,Fredy Silva,fredy.silva.demo24633@hotmail.com,http://comunidad.deficitcero.cl/u/28009,FORM-18496,http://forms.deficitcero.cl/f/531,completado,2024-04-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18497,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-109220,Erasmo Gutiérrez,erasmo.gutierrez.demo9220@gmail.com,http://comunidad.deficitcero.cl/u/89938,FORM-18497,http://forms.deficitcero.cl/f/266,pendiente,2024-02-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18498,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/3,MEM-110499,María Soto,maria.soto.demo10499@gmail.com,http://comunidad.deficitcero.cl/u/68293,FORM-18498,http://forms.deficitcero.cl/f/111,completado,2024-11-24,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18499,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/1,MEM-112384,Mauricio Carrasco,mauricio.carrasco.demo12384@gmail.com,http://comunidad.deficitcero.cl/u/9214,FORM-18499,http://forms.deficitcero.cl/f/995,completado,2026-05-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18500,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-149987,Catalina Parra,catalina.parra.demo49987@outlook.com,http://comunidad.deficitcero.cl/u/64822,FORM-18500,http://forms.deficitcero.cl/f/488,completado,2025-12-13,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18501,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/1,MEM-144742,Anahis Fuenzalida,anahis.fuenzalida.demo44742@yahoo.com,http://comunidad.deficitcero.cl/u/27203,FORM-18501,http://forms.deficitcero.cl/f/623,completado,2024-05-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18502,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/8,MEM-121184,Christian Jara,christian.jara.demo21184@outlook.com,http://comunidad.deficitcero.cl/u/24721,FORM-18502,http://forms.deficitcero.cl/f/103,pendiente,2024-07-01,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18503,Asamblea Informativa DS49,http://deficitcero.cl/talleres/8,MEM-102099,Ivonne Leiva,ivonne.leiva.demo2099@gmail.com,http://comunidad.deficitcero.cl/u/57962,FORM-18503,http://forms.deficitcero.cl/f/466,pendiente,2025-10-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18504,Taller de Educación Financiera,http://deficitcero.cl/talleres/3,MEM-121708,Carolina Carrasco,carolina.carrasco.demo21708@hotmail.com,http://comunidad.deficitcero.cl/u/54708,FORM-18504,http://forms.deficitcero.cl/f/300,completado,2025-12-31,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18505,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/3,MEM-118268,Joel Contreras,joel.contreras.demo18268@gmail.com,http://comunidad.deficitcero.cl/u/22643,FORM-18505,http://forms.deficitcero.cl/f/218,completado,2024-10-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18506,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/8,MEM-115464,Cristian González,cristian.gonzalez.demo15464@yahoo.com,http://comunidad.deficitcero.cl/u/41741,FORM-18506,http://forms.deficitcero.cl/f/299,completado,2025-04-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18507,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/7,MEM-116970,Jessica Concha,jessica.concha.demo16970@yahoo.com,http://comunidad.deficitcero.cl/u/27220,FORM-18507,http://forms.deficitcero.cl/f/215,completado,2026-05-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18508,Asamblea Informativa DS49,http://deficitcero.cl/talleres/6,MEM-123869,Patricio Muñoz,patricio.munoz.demo23869@gmail.com,http://comunidad.deficitcero.cl/u/1926,FORM-18508,http://forms.deficitcero.cl/f/440,completado,2025-10-10,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18509,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/3,MEM-113534,Marjorie González,marjorie.gonzalez.demo13534@hotmail.com,http://comunidad.deficitcero.cl/u/89580,FORM-18509,http://forms.deficitcero.cl/f/447,completado,2025-10-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18510,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/4,MEM-121887,Matías Cabrera,matias.cabrera.demo21887@outlook.com,http://comunidad.deficitcero.cl/u/25851,FORM-18510,http://forms.deficitcero.cl/f/632,completado,2024-01-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18511,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/4,MEM-146741,Carlos Núñez,carlos.nunez.demo46741@gmail.com,http://comunidad.deficitcero.cl/u/4058,FORM-18511,http://forms.deficitcero.cl/f/906,completado,2024-04-24,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18512,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/4,MEM-114954,María Muñoz,maria.munoz.demo14954@gmail.com,http://comunidad.deficitcero.cl/u/4388,FORM-18512,http://forms.deficitcero.cl/f/266,completado,2024-04-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18513,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-107484,Alberto Olivares,alberto.olivares.demo7484@hotmail.com,http://comunidad.deficitcero.cl/u/11482,FORM-18513,http://forms.deficitcero.cl/f/422,completado,2024-01-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18514,Asamblea Informativa DS49,http://deficitcero.cl/talleres/7,MEM-100806,Eduardo Araya,eduardo.araya.demo806@yahoo.com,http://comunidad.deficitcero.cl/u/89162,FORM-18514,http://forms.deficitcero.cl/f/405,completado,2025-07-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18515,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-105077,Millaray Lagos,millaray.lagos.demo5077@hotmail.com,http://comunidad.deficitcero.cl/u/25346,FORM-18515,http://forms.deficitcero.cl/f/155,pendiente,2024-04-28,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18516,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/5,MEM-109774,Benjamín Vega,benjamin.vega.demo9774@gmail.com,http://comunidad.deficitcero.cl/u/82162,FORM-18516,http://forms.deficitcero.cl/f/972,completado,2026-02-15,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18517,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/1,MEM-134657,Dominga Retamales,dominga.retamales.demo34657@gmail.com,http://comunidad.deficitcero.cl/u/25193,FORM-18517,http://forms.deficitcero.cl/f/357,completado,2024-04-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18518,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-119330,Claudia Flores,claudia.flores.demo19330@hotmail.com,http://comunidad.deficitcero.cl/u/18091,FORM-18518,http://forms.deficitcero.cl/f/569,completado,2024-01-01,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18519,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/7,MEM-121163,Antonio Elgueta,antonio.elgueta.demo21163@yahoo.com,http://comunidad.deficitcero.cl/u/82883,FORM-18519,http://forms.deficitcero.cl/f/586,completado,2026-02-08,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18520,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/2,MEM-131914,Richard Cortés,richard.cortes.demo31914@hotmail.com,http://comunidad.deficitcero.cl/u/79576,FORM-18520,http://forms.deficitcero.cl/f/341,completado,2025-11-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18521,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/1,MEM-103130,Verónica Pozo,veronica.pozo.demo3130@yahoo.com,http://comunidad.deficitcero.cl/u/15117,FORM-18521,http://forms.deficitcero.cl/f/621,completado,2026-03-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18522,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/8,MEM-119830,Aldo Pastén,aldo.pasten.demo19830@outlook.com,http://comunidad.deficitcero.cl/u/31655,FORM-18522,http://forms.deficitcero.cl/f/711,completado,2025-06-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18523,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/7,MEM-149240,Martin Arancibia,martin.arancibia.demo49240@outlook.com,http://comunidad.deficitcero.cl/u/41040,FORM-18523,http://forms.deficitcero.cl/f/168,completado,2025-04-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18524,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/1,MEM-125695,Daniela García,daniela.garcia.demo25695@hotmail.com,http://comunidad.deficitcero.cl/u/51068,FORM-18524,http://forms.deficitcero.cl/f/726,completado,2024-01-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18525,Taller de Educación Financiera,http://deficitcero.cl/talleres/4,MEM-115332,Liliana Mella,liliana.mella.demo15332@gmail.com,http://comunidad.deficitcero.cl/u/19450,FORM-18525,http://forms.deficitcero.cl/f/254,completado,2026-04-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18526,Asamblea Informativa DS49,http://deficitcero.cl/talleres/4,MEM-138171,Génesis Medina,genesis.medina.demo38171@outlook.com,http://comunidad.deficitcero.cl/u/65251,FORM-18526,http://forms.deficitcero.cl/f/494,completado,2025-10-16,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18527,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/7,MEM-149168,Javier Núñez,javier.nunez.demo49168@gmail.com,http://comunidad.deficitcero.cl/u/5328,FORM-18527,http://forms.deficitcero.cl/f/325,completado,2026-05-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18528,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/1,MEM-103967,Patricio Alfaro,patricio.alfaro.demo3967@hotmail.com,http://comunidad.deficitcero.cl/u/77504,FORM-18528,http://forms.deficitcero.cl/f/514,completado,2026-03-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18529,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/1,MEM-128101,Iván Orellana,ivan.orellana.demo28101@outlook.com,http://comunidad.deficitcero.cl/u/63187,FORM-18529,http://forms.deficitcero.cl/f/525,completado,2025-07-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18530,Asamblea Informativa DS49,http://deficitcero.cl/talleres/5,MEM-115961,Juan González,juan.gonzalez.demo15961@outlook.com,http://comunidad.deficitcero.cl/u/82736,FORM-18530,http://forms.deficitcero.cl/f/374,pendiente,2024-08-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18531,Taller de Educación Financiera,http://deficitcero.cl/talleres/5,MEM-114221,Hernán Hernández,hernan.hernandez.demo14221@outlook.com,http://comunidad.deficitcero.cl/u/78425,FORM-18531,http://forms.deficitcero.cl/f/333,completado,2026-04-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18532,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/3,MEM-147756,Carlos Becerra,carlos.becerra.demo47756@outlook.com,http://comunidad.deficitcero.cl/u/80937,FORM-18532,http://forms.deficitcero.cl/f/814,completado,2024-06-13,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18533,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-111125,Alexis Burgos,alexis.burgos.demo11125@outlook.com,http://comunidad.deficitcero.cl/u/96433,FORM-18533,http://forms.deficitcero.cl/f/237,completado,2024-12-25,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18534,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/2,MEM-142922,Gabriel Morales,gabriel.morales.demo42922@yahoo.com,http://comunidad.deficitcero.cl/u/65567,FORM-18534,http://forms.deficitcero.cl/f/446,pendiente,2024-03-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18535,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/6,MEM-122455,Daniel Leyton,daniel.leyton.demo22455@yahoo.com,http://comunidad.deficitcero.cl/u/6813,FORM-18535,http://forms.deficitcero.cl/f/201,completado,2024-08-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18536,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/7,MEM-148123,José Contreras,jose.contreras.demo48123@yahoo.com,http://comunidad.deficitcero.cl/u/70257,FORM-18536,http://forms.deficitcero.cl/f/296,completado,2025-02-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18537,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/1,MEM-133138,Nicanor Zamorano,nicanor.zamorano.demo33138@yahoo.com,http://comunidad.deficitcero.cl/u/14087,FORM-18537,http://forms.deficitcero.cl/f/566,completado,2025-11-01,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18538,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/7,MEM-107320,Jorge Morales,jorge.morales.demo7320@gmail.com,http://comunidad.deficitcero.cl/u/89139,FORM-18538,http://forms.deficitcero.cl/f/645,completado,2024-09-03,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18539,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/2,MEM-122884,Camila Sanhueza,camila.sanhueza.demo22884@gmail.com,http://comunidad.deficitcero.cl/u/62673,FORM-18539,http://forms.deficitcero.cl/f/119,completado,2024-10-13,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18540,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/6,MEM-122015,Francis Núñez,francis.nunez.demo22015@hotmail.com,http://comunidad.deficitcero.cl/u/20984,FORM-18540,http://forms.deficitcero.cl/f/135,completado,2025-03-30,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18541,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/8,MEM-133603,Marlene Carrera,marlene.carrera.demo33603@gmail.com,http://comunidad.deficitcero.cl/u/94553,FORM-18541,http://forms.deficitcero.cl/f/302,completado,2026-05-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18542,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/7,MEM-147242,Santiago Cuevas,santiago.cuevas.demo47242@yahoo.com,http://comunidad.deficitcero.cl/u/42418,FORM-18542,http://forms.deficitcero.cl/f/273,completado,2026-02-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18543,Taller de Educación Financiera,http://deficitcero.cl/talleres/4,MEM-133700,Cristian Abarca,cristian.abarca.demo33700@hotmail.com,http://comunidad.deficitcero.cl/u/60951,FORM-18543,http://forms.deficitcero.cl/f/555,pendiente,2025-03-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18544,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-131272,Virginia Castro,virginia.castro.demo31272@hotmail.com,http://comunidad.deficitcero.cl/u/90433,FORM-18544,http://forms.deficitcero.cl/f/441,completado,2025-11-15,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18545,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/5,MEM-109209,Karina Díaz,karina.diaz.demo9209@hotmail.com,http://comunidad.deficitcero.cl/u/19115,FORM-18545,http://forms.deficitcero.cl/f/858,completado,2024-12-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18546,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/6,MEM-128403,José Romero,jose.romero.demo28403@gmail.com,http://comunidad.deficitcero.cl/u/97612,FORM-18546,http://forms.deficitcero.cl/f/113,completado,2026-01-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-18547,Asamblea Informativa DS49,http://deficitcero.cl/talleres/2,MEM-109857,Diego Vargas,diego.vargas.demo9857@outlook.com,http://comunidad.deficitcero.cl/u/85634,FORM-18547,http://forms.deficitcero.cl/f/519,completado,2024-04-26,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-18548,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/3,MEM-105293,Gonzalo Riquelme,gonzalo.riquelme.demo5293@gmail.com,http://comunidad.deficitcero.cl/u/3264,FORM-18548,http://forms.deficitcero.cl/f/495,completado,2024-08-20,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
