MEMBER_ID,ROL,NOMBRE,APELLIDO,EMAIL,FECHA_NACIMIENTO,WHATSAPP,REGION,COMUNA,REGISTRO_COMPLETO,ACEPTA_TERMINOS,FECHA_CREACION,GENERO,CUANTAS_PERSONAS_VIVES,PERTENECES_COMITE_VIVIENDA,SITUACION_HABITACIONAL,ESTADO,CAMPOS_COMPLETOS,FECHA,PASO 2 COMPLETO,PROVEEDOR REGISTRO
RCV-151999,usuario,Joaquín,Leiva,joaquin.leiva.demo45360@yahoo.com,1995-02-27,+56924162009,Metropolitana de Santiago,Maipú,Sí,Sí,2024-11-25 23:05:20,Femenino,1,Sí,allegado,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Leonor,Flores,leonor.flores.demo45361@gmail.com,1961-11-16,+56943041885,O'Higgins,Machalí,Sí,Sí,2023-03-28 02:45:01,Femenino,8,No,,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Ana,Valenzuela,ana.valenzuela.demo45362@hotmail.com,1965-09-10,+56918684347,Arica y Parinacota,Arica,Sí,Sí,2023-03-10 03:22:06,Femenino,7,Sí,campamento,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Paola,Torres,paola.torres.demo45363@outlook.com,1998-03-11,+56962933867,Valparaíso,Villa Alemana,Sí,Sí,2025-09-17 22:37:11,Femenino,3,Sí,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Karina,Martínez,karina.martinez.demo45364@gmail.com,1983-10-25,+56992619250,Biobío,Talcahuano,Sí,Sí,2026-01-20 07:04:12,Masculino,8,No,vivienda_propia,activo,Sí,2026-01-20,Sí,app_movil
RCV-151999,usuario,Carlos,Delgado,carlos.delgado.demo45365@yahoo.com,1980-07-04,+56959507721,Metropolitana de Santiago,La Granja,Sí,Sí,2023-08-21 07:32:06,Femenino,6,No,vivienda_propia,activo,Sí,,No,app_movil
RCV-151999,usuario,Misael,Gutiérrez,misael.gutierrez.demo45366@yahoo.com,2000-02-20,+56977122767,Metropolitana de Santiago,Puente Alto,Sí,Sí,2026-03-18 21:28:53,Femenino,8,Sí,arriendo,inactivo,No,,Sí,web
RCV-151999,usuario,Karina,Bravo,karina.bravo.demo45367@gmail.com,1965-05-09,+56914975446,Valparaíso,Viña del Mar,No,Sí,2025-10-27 03:25:57,,6,No,,activo,Sí,2025-10-27,No,formulario_fisico
RCV-151999,admin,Raúl,Godoy,raul.godoy.demo45368@yahoo.com,1969-10-11,+56986152787,Coquimbo,Coquimbo,Sí,Sí,2024-10-24 06:54:32,Femenino,1,Sí,allegado,activo,No,2024-10-24,No,web
RCV-151999,admin,Luis,Quijada,luis.quijada.demo45369@hotmail.com,1972-10-02,+56951927864,Araucanía,Villarrica,Sí,Sí,2023-03-17 17:40:43,Otro,7,No,,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Marcelo,Salas,marcelo.salas.demo45370@yahoo.com,1966-03-21,+56921160904,Valparaíso,San Antonio,Sí,Sí,2025-09-17 06:07:41,Femenino,8,No,arriendo,activo,Sí,2025-09-17,Sí,web
RCV-151999,usuario,Alejandra,Hernández,alejandra.hernandez.demo45371@yahoo.com,1962-01-06,+56991065256,Valparaíso,San Antonio,Sí,Sí,2026-01-16 02:55:07,Masculino,4,No,arriendo,activo,No,,Sí,formulario_fisico
RCV-151999,usuario,Javiera,Pastén,javiera.pasten.demo45372@gmail.com,1982-09-12,+56995418448,Metropolitana de Santiago,Providencia,Sí,Sí,2026-04-24 09:38:18,Femenino,7,Sí,arriendo,inactivo,Sí,2026-04-24,No,web
RCV-151999,usuario,Daniel,Rebolledo,daniel.rebolledo.demo45373@yahoo.com,1971-05-22,+56924056396,Biobío,Talcahuano,Sí,Sí,2025-06-05 06:43:13,Femenino,1,Sí,allegado,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Miguel,Cabezas,miguel.cabezas.demo45374@yahoo.com,1995-07-16,+56966156385,Metropolitana de Santiago,Santiago,Sí,Sí,2024-11-29 14:25:46,Masculino,7,No,allegado,activo,Sí,2024-11-29,Sí,formulario_fisico
RCV-151999,usuario,Maite,Osorio,maite.osorio.demo45375@yahoo.com,1966-04-27,+56997696683,Biobío,Los Ángeles,No,Sí,2025-11-08 07:44:33,Femenino,2,No,arriendo,inactivo,Sí,,No,formulario_fisico
RCV-151999,usuario,María,Sepúlveda,maria.sepulveda.demo45376@gmail.com,1997-05-08,+56948150342,Maule,Talca,Sí,Sí,2025-06-26 02:34:10,Femenino,1,Sí,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Yasna,Becerra,yasna.becerra.demo45377@gmail.com,1996-02-27,+56969186869,Valparaíso,Concón,Sí,Sí,2023-06-14 10:00:35,Femenino,2,No,allegado,activo,Sí,,No,app_movil
RCV-151999,usuario,Francisco,Gómez,francisco.gomez.demo45378@yahoo.com,1992-06-20,+56971130725,Valparaíso,Viña del Mar,No,Sí,2023-10-15 12:10:58,Masculino,3,Sí,vivienda_cedida,activo,Sí,,Sí,app_movil
RCV-151999,usuario,José,Reyes,jose.reyes.demo45379@yahoo.com,1965-01-27,+56922591131,Valparaíso,San Antonio,Sí,Sí,2023-10-21 17:49:10,Masculino,5,No,,activo,Sí,,Sí,web
RCV-151999,usuario,Elías,Barría,elias.barria.demo45380@hotmail.com,1987-08-02,+56933556081,Araucanía,Temuco,No,Sí,2023-09-21 15:22:36,Femenino,2,No,allegado,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Joaquín,Berríos,joaquin.berrios.demo45381@hotmail.com,1996-10-25,+56957633071,Antofagasta,Mejillones,Sí,Sí,2023-01-30 11:49:44,Femenino,2,Sí,arriendo,inactivo,No,2023-01-30,Sí,app_movil
RCV-151999,usuario,Matías,Orellana,matias.orellana.demo45382@hotmail.com,1966-01-17,+56986958742,Metropolitana de Santiago,Santiago,No,Sí,2024-04-07 04:06:21,Femenino,4,No,vivienda_cedida,activo,Sí,,Sí,web
RCV-151999,usuario,Laura,Brito,laura.brito.demo45383@gmail.com,1994-06-02,+56920213164,Biobío,Concepción,No,Sí,2024-12-30 07:13:25,Masculino,8,No,,activo,Sí,2024-12-30,Sí,formulario_fisico
RCV-151999,usuario,Michel,Díaz,michel.diaz.demo45384@outlook.com,1980-09-18,+56953107430,Valparaíso,Quilpué,No,Sí,2025-04-04 07:02:03,Masculino,1,No,,activo,Sí,2025-04-04,No,web
RCV-151999,usuario,Marcela,Parra,marcela.parra.demo45385@gmail.com,1997-04-11,+56950975279,Valparaíso,Viña del Mar,Sí,Sí,2025-12-11 06:15:46,Femenino,4,Sí,allegado,activo,No,2025-12-11,No,formulario_fisico
RCV-151999,usuario,Leonor,Araya,leonor.araya.demo45386@hotmail.com,1987-03-05,+56999576873,Maule,Curicó,Sí,Sí,2025-03-14 22:30:25,Femenino,5,No,arriendo,activo,No,2025-03-14,No,app_movil
RCV-151999,usuario,Nancy,Gatica,nancy.gatica.demo45387@yahoo.com,1965-11-23,+56955237570,Valparaíso,Villa Alemana,Sí,Sí,2024-08-05 19:55:47,Femenino,1,No,,activo,Sí,2024-08-05,No,web
RCV-151999,usuario,Javier,Pinto,javier.pinto.demo45388@yahoo.com,1983-03-28,+56914225412,Biobío,Concepción,Sí,Sí,2025-07-09 15:10:38,Masculino,7,Sí,allegado,activo,Sí,,No,app_movil
RCV-151999,usuario,José,Herrera,jose.herrera.demo45389@hotmail.com,1962-10-07,+56923862888,Ñuble,Chillán,No,Sí,2025-09-28 17:47:21,Masculino,5,No,arriendo,activo,Sí,2025-09-28,Sí,web
RCV-151999,usuario,Ana,Contreras,ana.contreras.demo45390@gmail.com,1983-04-03,+56993190329,Metropolitana de Santiago,Santiago,No,Sí,2026-01-06 00:19:19,Femenino,5,Sí,allegado,activo,Sí,,No,web
RCV-151999,usuario,Dolores,Cáceres,dolores.caceres.demo45391@yahoo.com,1988-02-05,+56932204133,Arica y Parinacota,Arica,Sí,Sí,2023-07-29 18:02:29,Masculino,4,No,vivienda_propia,activo,Sí,2023-07-29,Sí,web
RCV-151999,usuario,Oscar,Silva,oscar.silva.demo45392@yahoo.com,1983-11-10,+56984281710,Los Lagos,Valdivia,Sí,Sí,2025-03-04 15:29:49,Masculino,7,No,vivienda_propia,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Marco,Gaete,marco.gaete.demo45393@gmail.com,1989-11-13,+56959084929,Antofagasta,Mejillones,Sí,Sí,2023-08-24 13:52:04,Femenino,6,Sí,allegado,activo,Sí,,No,web
RCV-151999,usuario,Valeria,Ceballos,valeria.ceballos.demo45394@gmail.com,1983-01-02,+56974752336,Los Lagos,Valdivia,Sí,Sí,2023-02-13 16:11:12,Otro,4,No,arriendo,activo,Sí,2023-02-13,Sí,app_movil
RCV-151999,usuario,Karla,Fuentes,karla.fuentes.demo45395@gmail.com,1993-01-12,+56958227206,Los Lagos,Osorno,Sí,Sí,2025-09-05 06:36:35,Otro,8,No,,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Juan,Acevedo,juan.acevedo.demo45396@yahoo.com,1997-11-15,+56933206505,Valparaíso,Villa Alemana,Sí,Sí,2025-08-01 02:45:07,Femenino,2,Sí,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Perla,Garrido,perla.garrido.demo45397@yahoo.com,1972-06-26,+56911071857,Coquimbo,La Serena,Sí,Sí,2025-12-03 19:38:10,Femenino,8,No,arriendo,activo,Sí,,No,web
RCV-151999,usuario,Robinson,Saavedra,robinson.saavedra.demo45398@hotmail.com,1988-09-21,+56965476777,Metropolitana de Santiago,La Granja,Sí,Sí,2025-01-09 06:10:21,Masculino,2,No,vivienda_propia,activo,Sí,2025-01-09,Sí,web
RCV-151999,usuario,Mauricio,Olave,mauricio.olave.demo45399@yahoo.com,1996-12-25,+56982410993,Antofagasta,Antofagasta,Sí,Sí,2025-10-07 22:29:02,Femenino,8,Sí,allegado,inactivo,Sí,,Sí,app_movil
RCV-151999,usuario,Ayelén,Guerrero,ayelen.guerrero.demo45400@gmail.com,1992-01-18,+56958804152,Araucanía,Temuco,Sí,Sí,2025-06-03 03:56:26,Femenino,8,No,arriendo,activo,Sí,,Sí,web
RCV-151999,usuario,Daniel,Torres,daniel.torres.demo45401@outlook.com,1996-07-19,+56954173960,O'Higgins,Rengo,Sí,Sí,2023-12-04 03:26:17,Femenino,8,Sí,arriendo,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Ronny,Pino,ronny.pino.demo45402@gmail.com,1973-08-09,+56995487047,Valparaíso,San Antonio,Sí,Sí,2026-02-05 02:40:14,Femenino,4,No,arriendo,activo,Sí,2026-02-05,Sí,app_movil
RCV-151999,usuario,Iván,Rodríguez,ivan.rodriguez.demo45403@yahoo.com,1987-01-01,+56942391453,Araucanía,Villarrica,Sí,Sí,2026-03-19 18:39:14,Masculino,7,No,allegado,activo,Sí,,Sí,web
RCV-151999,usuario,Juan,Silva,juan.silva.demo45404@hotmail.com,1983-09-20,+56972330529,Metropolitana de Santiago,Providencia,No,Sí,2025-05-11 01:22:54,Femenino,8,No,allegado,activo,Sí,2025-05-11,No,web
RCV-151999,usuario,Paola,Jofré,paola.jofre.demo45405@gmail.com,1965-07-20,+56988812950,Los Lagos,Puerto Montt,Sí,Sí,2023-01-04 05:35:52,,2,Sí,,activo,Sí,2023-01-04,No,app_movil
RCV-151999,usuario,Eduardo,Olivares,eduardo.olivares.demo45406@hotmail.com,1996-11-03,+56918915960,Valparaíso,Concón,Sí,Sí,2025-10-01 05:26:30,Femenino,3,Sí,,activo,Sí,2025-10-01,Sí,formulario_fisico
RCV-151999,usuario,Jorge,Castillo,jorge.castillo.demo45407@gmail.com,1963-08-29,+56931214306,Metropolitana de Santiago,La Granja,Sí,Sí,2025-03-26 04:20:10,Femenino,2,No,allegado,activo,No,,No,app_movil
RCV-151999,usuario,María,Miranda,maria.miranda.demo45408@gmail.com,1974-03-05,+56916344068,Coquimbo,La Serena,Sí,Sí,2023-12-08 02:30:07,,8,No,allegado,activo,No,2023-12-08,Sí,app_movil
RCV-151999,admin,Luis,Aguilera,luis.aguilera.demo45409@outlook.com,1978-09-03,+56915830973,Metropolitana de Santiago,La Granja,Sí,Sí,2025-01-28 10:26:38,Femenino,4,Sí,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Luna,Contreras,luna.contreras.demo45410@hotmail.com,1988-06-06,+56947081479,Los Lagos,Valdivia,Sí,Sí,2025-09-18 18:40:19,Femenino,8,No,allegado,activo,Sí,2025-09-18,No,web
RCV-151999,usuario,Eliana,Henríquez,eliana.henriquez.demo45411@yahoo.com,1967-02-07,+56984476729,Metropolitana de Santiago,Providencia,No,Sí,2024-04-27 19:12:23,Masculino,3,Sí,arriendo,activo,Sí,2024-04-27,No,app_movil
RCV-151999,usuario,Ana,Mendoza,ana.mendoza.demo45412@outlook.com,2000-02-13,+56925466877,Valparaíso,Concón,Sí,Sí,2026-05-22 00:58:11,Masculino,7,Sí,arriendo,activo,Sí,,No,app_movil
RCV-151999,admin,Boris,Ortiz,boris.ortiz.demo45413@hotmail.com,1971-10-23,+56969711090,Metropolitana de Santiago,Maipú,No,Sí,2025-02-01 23:39:11,Femenino,1,Sí,arriendo,inactivo,Sí,,Sí,web
RCV-151999,usuario,Ramón,Velásquez,ramon.velasquez.demo45414@outlook.com,1991-11-21,+56977487337,Valparaíso,Villa Alemana,Sí,Sí,2026-03-08 21:29:11,Femenino,1,No,allegado,inactivo,Sí,2026-03-08,Sí,app_movil
RCV-151999,usuario,José,Cortés,jose.cortes.demo45415@gmail.com,1978-12-18,+56992453387,Maule,Linares,Sí,No,2025-10-24 23:12:24,Femenino,6,Sí,arriendo,activo,Sí,,No,app_movil
RCV-151999,usuario,Gabriel,Alvarado,gabriel.alvarado.demo45416@gmail.com,1981-10-01,+56927290781,Valparaíso,Quilpué,Sí,Sí,2023-02-28 18:10:24,Masculino,1,Sí,vivienda_cedida,activo,Sí,2023-02-28,Sí,formulario_fisico
RCV-151999,usuario,Javiera,Olivares,javiera.olivares.demo45417@outlook.com,1984-10-25,+56982372902,O'Higgins,San Fernando,Sí,Sí,2025-10-08 12:32:35,Masculino,7,No,,activo,No,,Sí,formulario_fisico
RCV-151999,admin,María,Torres,maria.torres.demo45418@hotmail.com,1960-09-23,+56962833678,Coquimbo,La Serena,Sí,Sí,2025-08-14 00:07:00,Femenino,7,Sí,arriendo,activo,Sí,2025-08-14,No,web
RCV-151999,usuario,Paola,Muñoz,paola.munoz.demo45419@yahoo.com,1991-09-13,+56920629433,Biobío,San Pedro de la Paz,Sí,Sí,2024-04-04 16:15:38,Otro,1,No,,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Kevin,Moreno,kevin.moreno.demo45420@outlook.com,1963-08-09,+56973032665,Metropolitana de Santiago,Las Condes,Sí,Sí,2023-08-06 23:09:14,Masculino,8,No,,activo,Sí,2023-08-06,No,formulario_fisico
RCV-151999,usuario,Hernán,Contreras,hernan.contreras.demo45421@outlook.com,1969-07-10,+56922916704,O'Higgins,San Fernando,Sí,Sí,2025-12-14 20:29:07,Masculino,7,No,allegado,activo,No,,Sí,app_movil
RCV-151999,usuario,Pascale,Bustamante,pascale.bustamante.demo45422@outlook.com,1966-11-23,+56917894799,O'Higgins,San Fernando,No,Sí,2024-04-10 07:19:11,Femenino,5,No,allegado,activo,No,,Sí,formulario_fisico
RCV-151999,usuario,Alejandro,Leiva,alejandro.leiva.demo45423@yahoo.com,1992-01-16,+56922936057,Valparaíso,Viña del Mar,Sí,No,2023-10-09 08:22:30,Masculino,5,Sí,arriendo,activo,No,2023-10-09,Sí,formulario_fisico
RCV-151999,usuario,Verónica,Cortez,veronica.cortez.demo45424@gmail.com,1973-07-27,+56975025502,Atacama,Copiapó,No,Sí,2023-10-29 11:46:25,Femenino,4,No,vivienda_cedida,activo,Sí,,No,web
RCV-151999,usuario,María,Soto,maria.soto.demo45425@yahoo.com,1987-09-15,+56947186656,Los Lagos,Valdivia,Sí,Sí,2024-08-12 04:01:58,Femenino,2,No,arriendo,inactivo,Sí,,Sí,web
RCV-151999,usuario,Francisco,Cabezas,francisco.cabezas.demo45426@outlook.com,1965-03-27,+56947343056,Antofagasta,Antofagasta,Sí,Sí,2024-02-19 11:56:00,Femenino,7,No,allegado,activo,Sí,2024-02-19,No,web
RCV-151999,usuario,Andrés,Martinez,andres.martinez.demo45427@outlook.com,1971-03-02,+56989993929,Los Lagos,Valdivia,No,Sí,2024-05-19 19:33:04,Masculino,8,Sí,vivienda_propia,activo,No,,Sí,web
RCV-151999,usuario,Karla,Mamani,karla.mamani.demo45428@outlook.com,1994-11-17,+56998149523,Araucanía,Padre Las Casas,Sí,Sí,2025-10-31 00:33:53,Femenino,6,No,campamento,activo,Sí,,No,app_movil
RCV-151999,admin,Alonso,Céspedes,alonso.cespedes.demo45429@hotmail.com,1987-05-23,+56955682827,Metropolitana de Santiago,La Granja,Sí,Sí,2025-01-05 11:24:04,Femenino,1,No,allegado,activo,No,,Sí,web
RCV-151999,usuario,Pamela,Olivares,pamela.olivares.demo45430@hotmail.com,1971-08-03,+56975651018,Valparaíso,Viña del Mar,Sí,Sí,2023-10-11 08:15:39,Otro,1,No,,activo,Sí,2023-10-11,No,web
RCV-151999,usuario,Luis,Torres,luis.torres.demo45431@gmail.com,1988-01-09,+56960009114,Biobío,San Pedro de la Paz,No,Sí,2023-09-02 03:45:10,Femenino,8,No,allegado,activo,No,,Sí,web
RCV-151999,usuario,Alison,Zamorano,alison.zamorano.demo45432@hotmail.com,1976-04-05,+56938627359,Valparaíso,Villa Alemana,Sí,Sí,2025-07-14 08:27:21,Masculino,3,No,arriendo,activo,No,,Sí,app_movil
RCV-151999,usuario,Aarón,Miranda,aaron.miranda.demo45433@gmail.com,1963-04-22,+56986297686,Maule,Talca,No,Sí,2025-11-08 18:24:19,Femenino,7,No,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Cristina,Arancibia,cristina.arancibia.demo45434@yahoo.com,1987-02-05,+56986868054,Tarapacá,Alto Hospicio,Sí,Sí,2023-09-20 06:57:17,,3,Sí,,activo,Sí,2023-09-20,No,web
RCV-151999,usuario,Graciela,Avendaño,graciela.avendano.demo45435@gmail.com,1995-08-04,+56998991015,Biobío,Los Ángeles,Sí,Sí,2025-12-11 08:17:13,Femenino,3,No,arriendo,activo,No,,No,web
RCV-151999,usuario,Roberto,Valenzuela,roberto.valenzuela.demo45436@gmail.com,1997-07-17,+56936011763,Valparaíso,San Antonio,Sí,Sí,2025-03-30 06:36:14,Femenino,1,No,allegado,activo,Sí,,No,app_movil
RCV-151999,usuario,Ana,Pérez,ana.perez.demo45437@yahoo.com,1981-09-19,+56924336622,Metropolitana de Santiago,La Florida,No,Sí,2025-05-30 13:08:43,Masculino,6,Sí,campamento,activo,No,2025-05-30,No,formulario_fisico
RCV-151999,admin,María,López,maria.lopez.demo45438@outlook.com,1996-10-07,+56982873953,Aysén,Coyhaique,Sí,Sí,2025-05-06 12:46:31,Femenino,1,Sí,allegado,activo,Sí,2025-05-06,Sí,app_movil
RCV-151999,usuario,Bastián,Cuevas,bastian.cuevas.demo45439@yahoo.com,1996-12-03,+56967837948,Biobío,Talcahuano,No,Sí,2023-01-23 02:44:10,Femenino,6,Sí,allegado,activo,Sí,,No,app_movil
RCV-151999,usuario,Pablo,Avendaño,pablo.avendano.demo45440@gmail.com,1992-08-04,+56916232883,O'Higgins,Machalí,Sí,Sí,2024-05-05 19:37:49,Femenino,1,Sí,arriendo,activo,Sí,,No,web
RCV-151999,usuario,Marco,Videla,marco.videla.demo45441@outlook.com,1973-09-16,+56967928719,Magallanes,Punta Arenas,Sí,Sí,2024-07-31 13:38:10,Masculino,2,No,campamento,activo,No,,No,app_movil
RCV-151999,usuario,María,Guerrero,maria.guerrero.demo45442@yahoo.com,1998-03-12,+56938157643,Metropolitana de Santiago,La Granja,Sí,Sí,2024-03-10 00:08:15,Femenino,1,No,arriendo,activo,Sí,,No,app_movil
RCV-151999,usuario,Pamela,Bustos,pamela.bustos.demo45443@yahoo.com,1980-06-13,+56954676571,Metropolitana de Santiago,La Granja,Sí,Sí,2023-09-15 02:20:46,Femenino,5,Sí,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Luis,Mondaca,luis.mondaca.demo45444@yahoo.com,1976-01-20,+56944420916,Valparaíso,Viña del Mar,Sí,Sí,2023-08-14 16:37:32,Otro,3,No,vivienda_propia,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Luciano,Espinoza,luciano.espinoza.demo45445@outlook.com,1992-03-26,+56913248469,Coquimbo,Ovalle,Sí,Sí,2024-04-28 05:30:55,Masculino,6,Sí,arriendo,activo,No,,No,formulario_fisico
RCV-151999,usuario,Marisol,Pinto,marisol.pinto.demo45446@gmail.com,1996-01-02,+56937440964,Metropolitana de Santiago,Maipú,Sí,Sí,2026-03-27 13:31:11,Femenino,8,No,allegado,activo,No,2026-03-27,Sí,web
RCV-151999,usuario,Evelyn,Salazar,evelyn.salazar.demo45447@gmail.com,1973-02-08,+56913065633,Valparaíso,Valparaíso,Sí,Sí,2023-03-20 01:33:32,Femenino,7,No,allegado,activo,Sí,2023-03-20,No,formulario_fisico
RCV-151999,usuario,Joaquín,Vargas,joaquin.vargas.demo45448@yahoo.com,1985-11-05,+56989290852,Metropolitana de Santiago,San Bernardo,Sí,Sí,2023-03-09 14:58:06,Femenino,4,No,vivienda_propia,activo,Sí,2023-03-09,Sí,app_movil
RCV-151999,usuario,Rosa,Fuenzalida,rosa.fuenzalida.demo45449@yahoo.com,1987-01-16,+56926876153,O'Higgins,Rancagua,Sí,Sí,2023-06-06 09:44:22,Femenino,7,No,arriendo,activo,Sí,2023-06-06,Sí,app_movil
RCV-151999,usuario,Karina,Villarroel,karina.villarroel.demo45450@outlook.com,1961-03-13,+56981258616,Metropolitana de Santiago,Providencia,Sí,Sí,2024-11-19 06:07:32,Femenino,8,Sí,arriendo,activo,No,2024-11-19,Sí,web
RCV-151999,usuario,Alejandro,Montecinos,alejandro.montecinos.demo45451@yahoo.com,1993-06-11,+56919953864,Los Lagos,Valdivia,Sí,Sí,2023-07-02 22:43:36,Femenino,3,No,,activo,Sí,2023-07-02,Sí,web
RCV-151999,usuario,Flor,Bravo,flor.bravo.demo45452@gmail.com,1971-07-25,+56923049128,Metropolitana de Santiago,La Granja,Sí,Sí,2024-09-13 18:51:04,Femenino,7,No,vivienda_propia,activo,Sí,2024-09-13,Sí,formulario_fisico
RCV-151999,usuario,Martina,Toledo,martina.toledo.demo45453@gmail.com,1983-05-17,+56972613639,Araucanía,Temuco,Sí,Sí,2025-04-20 04:39:46,Femenino,1,No,arriendo,activo,Sí,,Sí,web
RCV-151999,usuario,Silvia,Paredes,silvia.paredes.demo45454@hotmail.com,1964-06-27,+56918636407,Valparaíso,Viña del Mar,Sí,Sí,2024-07-22 12:22:21,,2,No,allegado,activo,Sí,,Sí,app_movil
RCV-151999,usuario,David,Arévalo,david.arevalo.demo45455@hotmail.com,1968-08-08,+56919741685,Valparaíso,San Antonio,Sí,Sí,2024-12-04 17:22:36,Femenino,5,No,,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Karla,Morales,karla.morales.demo45456@outlook.com,1994-09-11,+56950258820,Valparaíso,San Antonio,Sí,Sí,2024-02-23 21:02:23,Femenino,2,No,allegado,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Karla,Urrutia,karla.urrutia.demo45457@yahoo.com,1969-01-11,+56925127742,Valparaíso,Villa Alemana,Sí,Sí,2023-10-18 07:50:56,Femenino,6,No,allegado,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Marcelo,Hernández,marcelo.hernandez.demo45458@hotmail.com,1985-01-10,+56930033090,Magallanes,Natales,Sí,No,2023-11-02 02:56:22,Masculino,8,No,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Melanie,Reyes,melanie.reyes.demo45459@yahoo.com,1969-10-02,+56979287490,O'Higgins,Rancagua,Sí,Sí,2026-05-08 12:15:10,Masculino,3,Sí,allegado,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Magdalena,San Martín,magdalena.san martin.demo45460@outlook.com,1978-07-14,+56962800956,O'Higgins,Rengo,Sí,Sí,2025-05-13 02:34:47,Femenino,8,No,arriendo,activo,No,2025-05-13,No,web
RCV-151999,usuario,Carolina,Soto,carolina.soto.demo45461@outlook.com,1992-01-25,+56957376589,O'Higgins,Rancagua,Sí,Sí,2025-10-14 12:11:53,Femenino,1,No,,activo,Sí,2025-10-14,Sí,web
RCV-151999,usuario,Jaime,Aguilera,jaime.aguilera.demo45462@outlook.com,1997-12-15,+56928493870,Araucanía,Padre Las Casas,Sí,Sí,2024-03-22 12:42:01,Masculino,3,Sí,arriendo,activo,Sí,2024-03-22,No,app_movil
RCV-151999,usuario,Carmen,Molina,carmen.molina.demo45463@yahoo.com,1983-04-26,+56960307667,Biobío,Talcahuano,Sí,Sí,2026-03-19 01:29:33,Femenino,1,No,,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Silvia,Aguayo,silvia.aguayo.demo45464@gmail.com,1966-07-28,+56927584351,Coquimbo,Coquimbo,No,Sí,2024-06-04 20:01:39,Masculino,5,No,vivienda_propia,activo,Sí,2024-06-04,No,formulario_fisico
RCV-151999,usuario,Jorge,Chamorro,jorge.chamorro.demo45465@gmail.com,1968-11-05,+56959422640,Biobío,Chiguayante,Sí,Sí,2025-09-25 05:59:35,Masculino,7,No,,activo,Sí,2025-09-25,No,app_movil
RCV-151999,usuario,Nancy,Abarca,nancy.abarca.demo45466@gmail.com,1991-09-16,+56927110721,Biobío,Los Ángeles,Sí,Sí,2024-01-24 09:36:25,Femenino,8,Sí,allegado,activo,Sí,,Sí,web
RCV-151999,usuario,Enrique,Arias,enrique.arias.demo45467@yahoo.com,1960-11-03,+56924207673,Metropolitana de Santiago,Providencia,Sí,Sí,2023-04-10 08:46:30,,4,Sí,,activo,No,,No,app_movil
RCV-151999,admin,Verónica,González,veronica.gonzalez.demo45468@gmail.com,1981-11-22,+56992726309,O'Higgins,Rancagua,Sí,Sí,2023-01-27 22:02:29,Femenino,8,No,,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Pedro,Ramírez,pedro.ramirez.demo45469@hotmail.com,1964-11-20,+56916670184,Metropolitana de Santiago,Maipú,No,Sí,2025-03-13 00:45:25,Masculino,6,No,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Freddy,Espinoza,freddy.espinoza.demo45470@gmail.com,1995-11-06,+56929455477,Metropolitana de Santiago,San Bernardo,No,Sí,2023-09-28 15:28:39,,8,No,,activo,No,,No,app_movil
RCV-151999,usuario,Yanet,Zúñiga,yanet.zuniga.demo45471@gmail.com,1966-08-23,+56930842099,Metropolitana de Santiago,San Bernardo,Sí,Sí,2024-06-18 13:19:24,Masculino,5,Sí,arriendo,activo,Sí,2024-06-18,Sí,app_movil
RCV-151999,usuario,Patricia,Molina,patricia.molina.demo45472@gmail.com,1967-09-12,+56943531623,Magallanes,Natales,Sí,Sí,2025-12-18 06:02:55,Femenino,6,No,allegado,activo,Sí,2025-12-18,No,app_movil
RCV-151999,usuario,Ana,Marambio,ana.marambio.demo45473@gmail.com,1994-07-31,+56965383599,Metropolitana de Santiago,La Granja,Sí,Sí,2023-09-27 02:51:58,Masculino,8,No,,activo,Sí,,No,app_movil
RCV-151999,usuario,Marcelo,Suazo,marcelo.suazo.demo45474@hotmail.com,1992-10-22,+56968273561,Metropolitana de Santiago,Providencia,Sí,Sí,2023-09-02 15:27:54,Femenino,1,No,arriendo,activo,Sí,,No,formulario_fisico
